cum	came	V;PST	C167
cum	cumming	V;V.PTCP;PRS	C167
cum	come	V;V.PTCP;PST	C167
precum	precums	V;PRS;3;SG	C166
precum	precame	V;PST	C166
precum	precumming	V;V.PTCP;PRS	C166
precum	precum	V;V.PTCP;PST	C166
haue	has	V;PRS;3;SG	C165
haue	had	V;PST	C165
haue	hauing	V;V.PTCP;PRS	C165
haue	had	V;V.PTCP;PST	C165
uppluck	upplucks	V;PRS;3;SG	C164
uppluck	upplight	V;PST	C164
uppluck	upplucking	V;V.PTCP;PRS	C164
uppluck	upplight	V;V.PTCP;PST	C164
bless	blesses	V;PRS;3;SG	C163
bless	blest	V;PST	C163
bless	blessing	V;V.PTCP;PRS	C163
bless	blest	V;V.PTCP;PST	C163
hould	houlds	V;PRS;3;SG	C162
hould	held	V;PST	C162
hould	houlding	V;V.PTCP;PRS	C162
hould	held	V;V.PTCP;PST	C162
clothe	clothes	V;PRS;3;SG	C161
clothe	clad	V;PST	C161
clothe	clothing	V;V.PTCP;PRS	C161
clothe	clad	V;V.PTCP;PST	C161
hote	hotes	V;PRS;3;SG	C160
hote	hight	V;PST	C160
hote	hoting	V;V.PTCP;PRS	C160
hote	hoten	V;V.PTCP;PST	C160
inwork	inworks	V;PRS;3;SG	C159
inwork	inwrought	V;PST	C159
inwork	inworking	V;V.PTCP;PRS	C159
inwork	inwrought	V;V.PTCP;PST	C159
doe	does	V;PRS;3;SG	C158
doe	did	V;PST	C158
doe	doing	V;V.PTCP;PRS	C158
doe	done	V;V.PTCP;PST	C158
slingshoot	slingshoots	V;PRS;3;SG	C157
slingshoot	slingshot	V;PST	C157
slingshoot	slingshooting	V;V.PTCP;PRS	C157
slingshoot	slingshotten	V;V.PTCP;PST	C157
git	gitting	V;PRS;3;SG	C156
git	gotten	V;PST	C156
git	got	V;V.PTCP;PRS	C156
git	gotten	V;V.PTCP;PST	C156
thinke	thinkes	V;PRS;3;SG	C155
thinke	thought	V;PST	C155
thinke	thinking	V;V.PTCP;PRS	C155
thinke	thought	V;V.PTCP;PST	C155
thinck	thincks	V;PRS;3;SG	C154
thinck	thought	V;PST	C154
thinck	thincking	V;V.PTCP;PRS	C154
thinck	thought	V;V.PTCP;PST	C154
foryield	foryields	V;PRS;3;SG	C153
foryield	foryold	V;PST	C153
foryield	foryielding	V;V.PTCP;PRS	C153
foryield	foryolden	V;V.PTCP;PST	C153
bide	bides	V;PRS;3;SG	C152
bide	bode	V;PST	C152
bide	biding	V;V.PTCP;PRS	C152
bide	bided	V;V.PTCP;PST	C152
swike	swikes	V;PRS;3;SG	C151
swike	swoke	V;PST	C151
swike	swiking	V;V.PTCP;PRS	C151
swike	swicken	V;V.PTCP;PST	C151
shrinke	shrinkes	V;PRS;3;SG	C150
shrinke	shrank	V;PST	C150
shrinke	shrinking	V;V.PTCP;PRS	C150
shrinke	shrunke	V;V.PTCP;PST	C150
benim	benims	V;PRS;3;SG	C149
benim	benam	V;PST	C149
benim	benimming	V;V.PTCP;PRS	C149
benim	benomen	V;V.PTCP;PST	C149
bespit	bespits	V;PRS;3;SG	C148
bespit	bespat	V;PST	C148
bespit	bespitting	V;V.PTCP;PRS	C148
bespit	bespitten	V;V.PTCP;PST	C148
undergoe	undergoes	V;PRS;3;SG	C147
undergoe	underwent	V;PST	C147
undergoe	undergoing	V;V.PTCP;PRS	C147
undergoe	undergone	V;V.PTCP;PST	C147
besprenge	besprenges	V;PRS;3;SG	C146
besprenge	besprent	V;PST	C146
besprenge	besprenging	V;V.PTCP;PRS	C146
besprenge	besprent	V;V.PTCP;PST	C146
midwife	midwives	V;PRS;3;SG	C145
midwife	midwived	V;PST	C145
midwife	midwiving	V;V.PTCP;PRS	C145
midwife	midwived	V;V.PTCP;PST	C145
half	halves	V;PRS;3;SG	C144
half	halved	V;PST	C144
half	halving	V;V.PTCP;PRS	C144
half	halved	V;V.PTCP;PST	C144
abegge	abegges	V;PRS;3;SG	C143
abegge	abought	V;PST	C143
abegge	abegging	V;V.PTCP;PRS	C143
abegge	abought	V;V.PTCP;PST	C143
seech	seeches	V;PRS;3;SG	C142
seech	sought	V;PST	C142
seech	seeching	V;V.PTCP;PRS	C142
seech	sought	V;V.PTCP;PST	C142
awreak	awreaks	V;PRS;3;SG	C141
awreak	awroke	V;PST	C141
awreak	awreaking	V;V.PTCP;PRS	C141
awreak	awroke	V;V.PTCP;PST	C141
sweare	sweares	V;PRS;3;SG	C140
sweare	swore	V;PST	C140
sweare	swearing	V;V.PTCP;PRS	C140
sweare	sworne	V;V.PTCP;PST	C140
forweep	forweeps	V;PRS;3;SG	C139
forweep	forwept	V;PST	C139
forweep	foweeping	V;V.PTCP;PRS	C139
forweep	forwept	V;V.PTCP;PST	C139
swallie	swallies	V;PRS;3;SG	C138
swallie	swallit	V;PST	C138
swallie	swallyin	V;V.PTCP;PRS	C138
swallie	swallit	V;V.PTCP;PST	C138
unhelp	unhelps	V;PRS;3;SG	C137
unhelp	unholp	V;PST	C137
unhelp	unhelping	V;V.PTCP;PRS	C137
unhelp	unholpen	V;V.PTCP;PST	C137
de	diz	V;PRS;3;SG	C136
de	did	V;PST	C136
de	dein	V;V.PTCP;PRS	C136
de	dyun	V;V.PTCP;PST	C136
shoe	shoes	V;PRS;3;SG	C135
shoe	shod	V;PST	C135
shoe	shoeing	V;V.PTCP;PRS	C135
shoe	shodden	V;V.PTCP;PST	C135
atren	atrens	V;PRS;3;SG	C134
atren	atran	V;PST	C134
atren	atrenning	V;V.PTCP;PRS	C134
atren	atrun	V;V.PTCP;PST	C134
bede	bedes	V;PRS;3;SG	C133
bede	bade	V;PST	C133
bede	beding	V;V.PTCP;PRS	C133
bede	bode	V;V.PTCP;PST	C133
shende	shendes	V;PRS;3;SG	C132
shende	shent	V;PST	C132
shende	shending	V;V.PTCP;PRS	C132
shende	shent	V;V.PTCP;PST	C132
leaue	leaues	V;PRS;3;SG	C131
leaue	left	V;PST	C131
leaue	leauing	V;V.PTCP;PRS	C131
leaue	left	V;V.PTCP;PST	C131
standoff	stands off	V;PRS;3;SG	C130
standoff	stood off	V;PST	C130
standoff	standing off	V;V.PTCP;PRS	C130
standoff	stood off	V;V.PTCP;PST	C130
forlat	forlats	V;PRS;3;SG	C129
forlat	forleet	V;PST	C129
forlat	forlatting	V;V.PTCP;PRS	C129
forlat	forlatten	V;V.PTCP;PST	C129
pisstake	pisstakes	V;PRS;3;SG	C128
pisstake	took the piss	V;PST	C128
pisstake	pisstaking	V;V.PTCP;PRS	C128
pisstake	taken the piss	V;V.PTCP;PST	C128
gar	gars	V;PRS;3;SG	C127
gar	gart	V;PST	C127
gar	garring	V;V.PTCP;PRS	C127
gar	gart	V;V.PTCP;PST	C127
fix	fixes	V;PRS;3;SG	C126
fix	fixt	V;PST	C126
fix	fixing	V;V.PTCP;PRS	C126
fix	fixt	V;V.PTCP;PST	C126
chor	chors	V;PRS;3;SG	C125
chor	chorred	V;PST	C125
chor	chorrin	V;V.PTCP;PRS	C125
chor	chorred	V;V.PTCP;PST	C125
channel	channels	V;PRS;3;SG	C124
channel	channelled	V;PST	C124
channel	channeling	V;V.PTCP;PRS	C124
channel	channelled	V;V.PTCP;PST	C124
bivouac	bivouacs	V;PRS;3;SG	C123
bivouac	bivouacked	V;PST	C123
bivouac	bivouacing	V;V.PTCP;PRS	C123
bivouac	bivouacked	V;V.PTCP;PST	C123
submodify	submodifies	V;PRS;3;SG	C122
submodify	submodifyied	V;PST	C122
submodify	submodifying	V;V.PTCP;PRS	C122
submodify	submodifyied	V;V.PTCP;PST	C122
sync	syncs	V;PRS;3;SG	C121
sync	synched	V;PST	C121
sync	synching	V;V.PTCP;PRS	C121
sync	synched	V;V.PTCP;PST	C121
veg	vegges	V;PRS;3;SG	C120
veg	vegged	V;PST	C120
veg	vegging	V;V.PTCP;PRS	C120
veg	vegged	V;V.PTCP;PST	C120
stog	stog	V;PRS;3;SG	C119
stog	stogged	V;PST	C119
stog	stogging	V;V.PTCP;PRS	C119
stog	stogged	V;V.PTCP;PST	C119
overfreight	overfreights	V;PRS;3;SG	C118
overfreight	overfreighted	V;PST	C118
overfreight	overfreighting	V;V.PTCP;PRS	C118
overfreight	overfraught	V;V.PTCP;PST	C118
shear	shears	V;PRS;3;SG	C117
shear	sheared	V;PST	C117
shear	shearing	V;V.PTCP;PRS	C117
shear	shorn	V;V.PTCP;PST	C117
surbeat	surbeats	V;PRS;3;SG	C116
surbeat	surbeated	V;PST	C116
surbeat	surbeating	V;V.PTCP;PRS	C116
surbeat	surbeaten	V;V.PTCP;PST	C116
ennui	ennuis	V;PRS;3;SG	C115
ennui	ennuied	V;PST	C115
ennui	ennuying	V;V.PTCP;PRS	C115
ennui	ennuied	V;V.PTCP;PST	C115
braai	braais	V;PRS;3;SG	C114
braai	braaied	V;PST	C114
braai	braaing	V;V.PTCP;PRS	C114
braai	braaied	V;V.PTCP;PST	C114
caut	cauteth	V;PRS;3;SG	C113
caut	cauted	V;PST	C113
caut	cauting	V;V.PTCP;PRS	C113
caut	cauted	V;V.PTCP;PST	C113
dunsh	dunshes	V;PRS;3;SG	C112
dunsh	dunshed	V;PST	C112
dunsh	dunshin	V;V.PTCP;PRS	C112
dunsh	dunshed	V;V.PTCP;PST	C112
herye	heryeth	V;PRS;3;SG	C111
herye	heryed	V;PST	C111
herye	herying	V;V.PTCP;PRS	C111
herye	heryed	V;V.PTCP;PST	C111
radge	radges	V;PRS;3;SG	C110
radge	radged	V;PST	C110
radge	radgin	V;V.PTCP;PRS	C110
radge	radged	V;V.PTCP;PST	C110
dare	dare	V;PRS;3;SG	C109
dare	dared	V;PST	C109
dare	daring	V;V.PTCP;PRS	C109
dare	dared	V;V.PTCP;PST	C109
have	has	V;PRS;3;SG	C108
have	had	V;PST	C108
have	having	V;V.PTCP;PRS	C108
have	had	V;V.PTCP;PST	C108
mishave	mishas	V;PRS;3;SG	C108
mishave	mishad	V;PST	C108
mishave	mishaving	V;V.PTCP;PRS	C108
mishave	mishad	V;V.PTCP;PST	C108
hav	has	V;PRS;3;SG	C107
hav	had	V;PST	C107
hav	having	V;V.PTCP;PRS	C107
hav	had	V;V.PTCP;PST	C107
hev	hes	V;PRS;3;SG	C107
hev	hed	V;PST	C107
hev	heving	V;V.PTCP;PRS	C107
hev	hed	V;V.PTCP;PST	C107
assrun	assruns	V;PRS;3;SG	C106
assrun	assran	V;PST	C106
assrun	assrunning	V;V.PTCP;PRS	C106
assrun	assran	V;V.PTCP;PST	C106
moonrun	moonruns	V;PRS;3;SG	C106
moonrun	moonran	V;PST	C106
moonrun	moonrunning	V;V.PTCP;PRS	C106
moonrun	moonran	V;V.PTCP;PST	C106
blowe	blowes	V;PRS;3;SG	C105
blowe	blewe	V;PST	C105
blowe	blowing	V;V.PTCP;PRS	C105
blowe	blowne	V;V.PTCP;PST	C105
growe	growes	V;PRS;3;SG	C105
growe	grewe	V;PST	C105
growe	growing	V;V.PTCP;PRS	C105
growe	growne	V;V.PTCP;PST	C105
downstrike	downstrikes	V;PRS;3;SG	C104
downstrike	downstruck	V;PST	C104
downstrike	downstriking	V;V.PTCP;PRS	C104
downstrike	downstricken	V;V.PTCP;PST	C104
thunderstrike	thunderstrikes	V;PRS;3;SG	C104
thunderstrike	thunderstruck	V;PST	C104
thunderstrike	thunderstriking	V;V.PTCP;PRS	C104
thunderstrike	thunderstricken	V;V.PTCP;PST	C104
forswing	forswings	V;PRS;3;SG	C103
forswing	forswang	V;PST	C103
forswing	forswinging	V;V.PTCP;PRS	C103
forswing	forswungen	V;V.PTCP;PST	C103
forswink	forswinks	V;PRS;3;SG	C103
forswink	forswank	V;PST	C103
forswink	forswinking	V;V.PTCP;PRS	C103
forswink	forswunken	V;V.PTCP;PST	C103
tread	treads	V;PRS;3;SG	C102
tread	trod	V;PST	C102
tread	treading	V;V.PTCP;PRS	C102
tread	trod	V;V.PTCP;PST	C102
untread	untreads	V;PRS;3;SG	C102
untread	untrod	V;PST	C102
untread	untreading	V;V.PTCP;PRS	C102
untread	untrod	V;V.PTCP;PST	C102
forhele	forheles	V;PRS;3;SG	C101
forhele	forhole	V;PST	C101
forhele	forheling	V;V.PTCP;PRS	C101
forhele	forholen	V;V.PTCP;PST	C101
misbede	misbedes	V;PRS;3;SG	C101
misbede	misbode	V;PST	C101
misbede	misbeding	V;V.PTCP;PRS	C101
misbede	misboden	V;V.PTCP;PST	C101
foreslay	foreslays	V;PRS;3;SG	C100
foreslay	foreslew	V;PST	C100
foreslay	foreslaying	V;V.PTCP;PRS	C100
foreslay	foreslain	V;V.PTCP;PST	C100
slay	slays	V;PRS;3;SG	C100
slay	slew	V;PST	C100
slay	slaying	V;V.PTCP;PRS	C100
slay	slain	V;V.PTCP;PST	C100
forshape	forshapes	V;PRS;3;SG	C099
forshape	forshope	V;PST	C099
forshape	forshaping	V;V.PTCP;PRS	C099
forshape	forshapen	V;V.PTCP;PST	C099
wayfare	wayfares	V;PRS;3;SG	C099
wayfare	wayfore	V;PST	C099
wayfare	wayfaring	V;V.PTCP;PRS	C099
wayfare	wayfaren	V;V.PTCP;PST	C099
luv	luvz	V;PRS;3;SG	C098
luv	luvd	V;PST	C098
luv	luving	V;V.PTCP;PRS	C098
luv	luvd	V;V.PTCP;PST	C098
wuv	wuvz	V;PRS;3;SG	C098
wuv	wuvd	V;PST	C098
wuv	wuving	V;V.PTCP;PRS	C098
wuv	wuvd	V;V.PTCP;PST	C098
lade	lades	V;PRS;3;SG	C097
lade	laded	V;PST	C097
lade	lading	V;V.PTCP;PRS	C097
lade	laden	V;V.PTCP;PST	C097
unlade	unlades	V;PRS;3;SG	C097
unlade	unladed	V;PST	C097
unlade	unlading	V;V.PTCP;PRS	C097
unlade	unladen	V;V.PTCP;PST	C097
get	gets	V;PRS;3;SG	C096
get	got	V;PST	C096
get	getting	V;V.PTCP;PRS	C096
get	got	V;V.PTCP;PST	C096
reget	regets	V;PRS;3;SG	C096
reget	regot	V;PST	C096
reget	regetting	V;V.PTCP;PRS	C096
reget	regot	V;V.PTCP;PST	C096
unget	ungets	V;PRS;3;SG	C096
unget	ungot	V;PST	C096
unget	ungetting	V;V.PTCP;PRS	C096
unget	ungot	V;V.PTCP;PST	C096
beflee	beflees	V;PRS;3;SG	C095
beflee	befled	V;PST	C095
beflee	befleeing	V;V.PTCP;PRS	C095
beflee	befled	V;V.PTCP;PST	C095
flee	flees	V;PRS;3;SG	C095
flee	fled	V;PST	C095
flee	fleeing	V;V.PTCP;PRS	C095
flee	fled	V;V.PTCP;PST	C095
outflee	outflees	V;PRS;3;SG	C095
outflee	outfled	V;PST	C095
outflee	outfleeing	V;V.PTCP;PRS	C095
outflee	outfled	V;V.PTCP;PST	C095
reswell	reswells	V;PRS;3;SG	C094
reswell	reswelled	V;PST	C094
reswell	reswelling	V;V.PTCP;PRS	C094
reswell	reswollen	V;V.PTCP;PST	C094
swell	swells	V;PRS;3;SG	C094
swell	swelled	V;PST	C094
swell	swelling	V;V.PTCP;PRS	C094
swell	swollen	V;V.PTCP;PST	C094
unswell	unswells	V;PRS;3;SG	C094
unswell	unswelled	V;PST	C094
unswell	unswelling	V;V.PTCP;PRS	C094
unswell	unswollen	V;V.PTCP;PST	C094
bestead	besteads	V;PRS;3;SG	C093
bestead	besteaded	V;PST	C093
bestead	besteading	V;V.PTCP;PRS	C093
bestead	bestead	V;V.PTCP;PST	C093
sidecast	sidecasts	V;PRS;3;SG	C093
sidecast	sidecasted	V;PST	C093
sidecast	sidecasting	V;V.PTCP;PRS	C093
sidecast	sidecast	V;V.PTCP;PST	C093
slivercast	slivercasts	V;PRS;3;SG	C093
slivercast	slivercasted	V;PST	C093
slivercast	slivercasting	V;V.PTCP;PRS	C093
slivercast	slivercast	V;V.PTCP;PST	C093
downtrod	downtrods	V;PRS;3;SG	C092
downtrod	downtrod	V;PST	C092
downtrod	downtrodding	V;V.PTCP;PRS	C092
downtrod	downtrodden	V;V.PTCP;PST	C092
forbid	forbids	V;PRS;3;SG	C092
forbid	forbid	V;PST	C092
forbid	forbidding	V;V.PTCP;PRS	C092
forbid	forbidden	V;V.PTCP;PST	C092
misbid	misbids	V;PRS;3;SG	C092
misbid	misbid	V;PST	C092
misbid	misbidding	V;V.PTCP;PRS	C092
misbid	misbidden	V;V.PTCP;PST	C092
dig	digs	V;PRS;3;SG	C091
dig	dug	V;PST	C091
dig	digging	V;V.PTCP;PRS	C091
dig	dug	V;V.PTCP;PST	C091
redig	redigs	V;PRS;3;SG	C091
redig	redug	V;PST	C091
redig	redigging	V;V.PTCP;PRS	C091
redig	redug	V;V.PTCP;PST	C091
underdig	underdigs	V;PRS;3;SG	C091
underdig	underdug	V;PST	C091
underdig	underdigging	V;V.PTCP;PRS	C091
underdig	underdug	V;V.PTCP;PST	C091
undig	undigs	V;PRS;3;SG	C091
undig	undug	V;PST	C091
undig	undigging	V;V.PTCP;PRS	C091
undig	undug	V;V.PTCP;PST	C091
atrin	atrins	V;PRS;3;SG	C090
atrin	atran	V;PST	C090
atrin	atrinning	V;V.PTCP;PRS	C090
atrin	atrun	V;V.PTCP;PST	C090
begin	begins	V;PRS;3;SG	C090
begin	began	V;PST	C090
begin	beginning	V;V.PTCP;PRS	C090
begin	begun	V;V.PTCP;PST	C090
rebegin	rebegins	V;PRS;3;SG	C090
rebegin	rebegan	V;PST	C090
rebegin	rebeginning	V;V.PTCP;PRS	C090
rebegin	rebegun	V;V.PTCP;PST	C090
rin	rins	V;PRS;3;SG	C090
rin	ran	V;PST	C090
rin	rinning	V;V.PTCP;PRS	C090
rin	run	V;V.PTCP;PST	C090
deek	deeks	V;PRS;3;SG	C089
deek	deeked	V;PST	C089
deek	deekin	V;V.PTCP;PRS	C089
deek	deeked	V;V.PTCP;PST	C089
larn	larns	V;PRS;3;SG	C089
larn	larned	V;PST	C089
larn	larnin	V;V.PTCP;PRS	C089
larn	larned	V;V.PTCP;PST	C089
mak	maks	V;PRS;3;SG	C089
mak	maked	V;PST	C089
mak	makin	V;V.PTCP;PRS	C089
mak	maked	V;V.PTCP;PST	C089
stott	stotts	V;PRS;3;SG	C089
stott	stotted	V;PST	C089
stott	stottin	V;V.PTCP;PRS	C089
stott	stotted	V;V.PTCP;PST	C089
aks	aks	V;PRS;3;SG	C088
aks	aksed	V;PST	C088
aks	aksing	V;V.PTCP;PRS	C088
aks	aksed	V;V.PTCP;PST	C088
gozz	gozz	V;PRS;3;SG	C088
gozz	gozzed	V;PST	C088
gozz	gozzing	V;V.PTCP;PRS	C088
gozz	gozzed	V;V.PTCP;PST	C088
rendevous	rendevous	V;PRS;3;SG	C088
rendevous	rendevoused	V;PST	C088
rendevous	rendevousing	V;V.PTCP;PRS	C088
rendevous	rendevoused	V;V.PTCP;PST	C088
rendezvous	rendezvous	V;PRS;3;SG	C088
rendezvous	rendezvoused	V;PST	C088
rendezvous	rendezvousing	V;V.PTCP;PRS	C088
rendezvous	rendezvoused	V;V.PTCP;PST	C088
choose	chooses	V;PRS;3;SG	C087
choose	chose	V;PST	C087
choose	choosing	V;V.PTCP;PRS	C087
choose	chosen	V;V.PTCP;PST	C087
forechoose	forechooses	V;PRS;3;SG	C087
forechoose	forechose	V;PST	C087
forechoose	forechoosing	V;V.PTCP;PRS	C087
forechoose	forechosen	V;V.PTCP;PST	C087
mischoose	mischooses	V;PRS;3;SG	C087
mischoose	mischose	V;PST	C087
mischoose	mischoosing	V;V.PTCP;PRS	C087
mischoose	mischosen	V;V.PTCP;PST	C087
rechoose	rechooses	V;PRS;3;SG	C087
rechoose	rechose	V;PST	C087
rechoose	rechoosing	V;V.PTCP;PRS	C087
rechoose	rechosen	V;V.PTCP;PST	C087
unchoose	unchooses	V;PRS;3;SG	C087
unchoose	unchose	V;PST	C087
unchoose	unchoosing	V;V.PTCP;PRS	C087
unchoose	unchosen	V;V.PTCP;PST	C087
bedwell	bedwells	V;PRS;3;SG	C086
bedwell	bedwelt	V;PST	C086
bedwell	bedwelling	V;V.PTCP;PRS	C086
bedwell	bedwelt	V;V.PTCP;PST	C086
dwell	dwells	V;PRS;3;SG	C086
dwell	dwelt	V;PST	C086
dwell	dwelling	V;V.PTCP;PRS	C086
dwell	dwelt	V;V.PTCP;PST	C086
foresmell	foresmells	V;PRS;3;SG	C086
foresmell	foresmelt	V;PST	C086
foresmell	foresmelling	V;V.PTCP;PRS	C086
foresmell	foresmelt	V;V.PTCP;PST	C086
misspell	misspells	V;PRS;3;SG	C086
misspell	misspelt	V;PST	C086
misspell	misspelling	V;V.PTCP;PRS	C086
misspell	misspelt	V;V.PTCP;PST	C086
outdwell	outdwells	V;PRS;3;SG	C086
outdwell	outdwelt	V;PST	C086
outdwell	outdwelling	V;V.PTCP;PRS	C086
outdwell	outdwelt	V;V.PTCP;PST	C086
outswim	outswims	V;PRS;3;SG	C085
outswim	outswam	V;PST	C085
outswim	outswimming	V;V.PTCP;PRS	C085
outswim	outswum	V;V.PTCP;PST	C085
overnim	overnims	V;PRS;3;SG	C085
overnim	overnam	V;PST	C085
overnim	overnimming	V;V.PTCP;PRS	C085
overnim	overnum	V;V.PTCP;PST	C085
overswim	overswims	V;PRS;3;SG	C085
overswim	overswam	V;PST	C085
overswim	overswimming	V;V.PTCP;PRS	C085
overswim	overswum	V;V.PTCP;PST	C085
swim	swims	V;PRS;3;SG	C085
swim	swam	V;PST	C085
swim	swimming	V;V.PTCP;PRS	C085
swim	swum	V;V.PTCP;PST	C085
upswim	upswims	V;PRS;3;SG	C085
upswim	upswam	V;PST	C085
upswim	upswimming	V;V.PTCP;PRS	C085
upswim	upswum	V;V.PTCP;PST	C085
betread	betreads	V;PRS;3;SG	C084
betread	betrod	V;PST	C084
betread	betreading	V;V.PTCP;PRS	C084
betread	betrodden	V;V.PTCP;PST	C084
downtread	downtreads	V;PRS;3;SG	C084
downtread	downtrod	V;PST	C084
downtread	downtreading	V;V.PTCP;PRS	C084
downtread	downtrodden	V;V.PTCP;PST	C084
fortread	fortreads	V;PRS;3;SG	C084
fortread	fortrod	V;PST	C084
fortread	fortreading	V;V.PTCP;PRS	C084
fortread	fortrodden	V;V.PTCP;PST	C084
overtread	overtreads	V;PRS;3;SG	C084
overtread	overtrod	V;PST	C084
overtread	overtreading	V;V.PTCP;PRS	C084
overtread	overtrodden	V;V.PTCP;PST	C084
totread	totreads	V;PRS;3;SG	C084
totread	totrod	V;PST	C084
totread	totreading	V;V.PTCP;PRS	C084
totread	totrodden	V;V.PTCP;PST	C084
beclepe	beclepes	V;PRS;3;SG	C083
beclepe	beclept	V;PST	C083
beclepe	becleping	V;V.PTCP;PRS	C083
beclepe	beclept	V;V.PTCP;PST	C083
forthclepe	forthclepes	V;PRS;3;SG	C083
forthclepe	forthclept	V;PST	C083
forthclepe	forthcleping	V;V.PTCP;PRS	C083
forthclepe	forthclept	V;V.PTCP;PST	C083
kape	kapes	V;PRS;3;SG	C083
kape	kapt	V;PST	C083
kape	kaping	V;V.PTCP;PRS	C083
kape	kapt	V;V.PTCP;PST	C083
lose	loses	V;PRS;3;SG	C083
lose	lost	V;PST	C083
lose	losing	V;V.PTCP;PRS	C083
lose	lost	V;V.PTCP;PST	C083
unlose	unloses	V;PRS;3;SG	C083
unlose	unlost	V;PST	C083
unlose	unlosing	V;V.PTCP;PRS	C083
unlose	unlost	V;V.PTCP;PST	C083
awake	awakes	V;PRS;3;SG	C082
awake	awoke	V;PST	C082
awake	awaking	V;V.PTCP;PRS	C082
awake	awoken	V;V.PTCP;PST	C082
forcarve	forcarves	V;PRS;3;SG	C082
forcarve	forcorve	V;PST	C082
forcarve	forcarving	V;V.PTCP;PRS	C082
forcarve	forcorven	V;V.PTCP;PST	C082
reawake	reawakes	V;PRS;3;SG	C082
reawake	reawoke	V;PST	C082
reawake	reawaking	V;V.PTCP;PRS	C082
reawake	reawoken	V;V.PTCP;PST	C082
rewake	rewakes	V;PRS;3;SG	C082
rewake	rewoke	V;PST	C082
rewake	rewaking	V;V.PTCP;PRS	C082
rewake	rewoken	V;V.PTCP;PST	C082
wake	wakes	V;PRS;3;SG	C082
wake	woke	V;PST	C082
wake	waking	V;V.PTCP;PRS	C082
wake	woken	V;V.PTCP;PST	C082
befly	beflies	V;PRS;3;SG	C081
befly	beflew	V;PST	C081
befly	beflying	V;V.PTCP;PRS	C081
befly	beflown	V;V.PTCP;PST	C081
fly	flies	V;PRS;3;SG	C081
fly	flew	V;PST	C081
fly	flying	V;V.PTCP;PRS	C081
fly	flown	V;V.PTCP;PST	C081
outfly	outflies	V;PRS;3;SG	C081
outfly	outflew	V;PST	C081
outfly	outflying	V;V.PTCP;PRS	C081
outfly	outflown	V;V.PTCP;PST	C081
overfly	overflies	V;PRS;3;SG	C081
overfly	overflew	V;PST	C081
overfly	overflying	V;V.PTCP;PRS	C081
overfly	overflown	V;V.PTCP;PST	C081
refly	reflies	V;PRS;3;SG	C081
refly	reflew	V;PST	C081
refly	reflying	V;V.PTCP;PRS	C081
refly	reflown	V;V.PTCP;PST	C081
upfly	upflies	V;PRS;3;SG	C081
upfly	upflew	V;PST	C081
upfly	upflying	V;V.PTCP;PRS	C081
upfly	upflown	V;V.PTCP;PST	C081
bewin	bewins	V;PRS;3;SG	C080
bewin	bewon	V;PST	C080
bewin	bewinning	V;V.PTCP;PRS	C080
bewin	bewon	V;V.PTCP;PST	C080
electrowin	electrowins	V;PRS;3;SG	C080
electrowin	electrowon	V;PST	C080
